img_id,label,is_train
pngs320H/CUtj396QvDM/00050.png,63,0
pngs320H/CUtj396QvDM/00075.png,63,0
pngs320H/CUtj396QvDM/00100.png,63,0
pngs320H/CUtj396QvDM/00125.png,63,0
pngs320H/cv3KZYxsZlo/00015.png,46,0
pngs320H/cv3KZYxsZlo/00030.png,46,0
pngs320H/cv3KZYxsZlo/00045.png,46,0
pngs320H/CvsAywvEwZ8/00040.png,41,0
pngs320H/CvsAywvEwZ8/00080.png,41,0
pngs320H/CvsAywvEwZ8/00120.png,41,0
pngs320H/CvTATARh14Y/00020.png,17,1
pngs320H/CvTATARh14Y/00040.png,17,1
pngs320H/CvTATARh14Y/00060.png,17,1
pngs320H/cvVHSjkWVV8/00020.png,19.0 73.0,0
pngs320H/cvVHSjkWVV8/00040.png,19.0 73.0,0
pngs320H/cvVHSjkWVV8/00060.png,19.0 73.0,0
pngs320H/CwSUSVxoqbs/00030.png,41.0 49.0,1
pngs320H/CwSUSVxoqbs/00060.png,41.0 49.0,1
pngs320H/CwSUSVxoqbs/00090.png,41.0 49.0,1
pngs320H/cXdZh3xZMJM/00025.png,56,0
pngs320H/cXdZh3xZMJM/00050.png,56,0
pngs320H/cXdZh3xZMJM/00075.png,56,0
pngs320H/cXND5LkwcYM/00025.png,67,0
pngs320H/cXND5LkwcYM/00050.png,67,0
pngs320H/cXND5LkwcYM/00075.png,67,0
pngs320H/CXWBda7MxGk/00025.png,73,0
pngs320H/CXWBda7MxGk/00050.png,73,0
pngs320H/CXWBda7MxGk/00075.png,73,0
pngs320H/CXWBda7MxGk/00100.png,73,0
pngs320H/CXWBda7MxGk/00125.png,73,0
pngs320H/cXx6c42-Fxo/00015.png,19.0 46.0,0
pngs320H/cXx6c42-Fxo/00030.png,19.0 46.0,0
pngs320H/cXx6c42-Fxo/00045.png,19.0 46.0,0
pngs320H/CYGLRday_pg/00015.png,19.0 75.0,0
pngs320H/CYGLRday_pg/00030.png,19.0 75.0,0
pngs320H/CYGLRday_pg/00045.png,19.0 75.0,0
pngs320H/CYOLQC5_i_I/00030.png,22,0
pngs320H/CYOLQC5_i_I/00060.png,22,0
pngs320H/CYOLQC5_i_I/00090.png,22,0
pngs320H/CyQpFOr4SYM/00030.png,19.0 55.0,1
pngs320H/CyQpFOr4SYM/00060.png,19.0 55.0,1
pngs320H/CyQpFOr4SYM/00090.png,19.0 55.0,1
pngs320H/CzjAyW44peE/00012.png,19.0 46.0,0
pngs320H/CzjAyW44peE/00024.png,19.0 46.0,0
pngs320H/CzjAyW44peE/00036.png,19.0 46.0,0
pngs320H/czQ443hsQxU/00030.png,41,1
pngs320H/czQ443hsQxU/00060.png,41,1
pngs320H/czQ443hsQxU/00090.png,41,1
pngs320H/CZZHskN6lSY/00045.png,57,0
pngs320H/CZZHskN6lSY/00090.png,57,0
pngs320H/CZZHskN6lSY/00135.png,57,0
pngs320H/c_6PDA1k1e4/00020.png,72,0
pngs320H/c_6PDA1k1e4/00040.png,72,0
pngs320H/c_6PDA1k1e4/00060.png,72,0
pngs320H/C_8A3upiarU/00005.png,19.0 22.0 29.0,0
pngs320H/C_8A3upiarU/00010.png,19.0 22.0 29.0,0
pngs320H/C_8A3upiarU/00015.png,19.0 22.0 29.0,0
pngs320H/c_uoxnlAfCE/00015.png,19.0 54.0,0
pngs320H/c_uoxnlAfCE/00030.png,19.0 54.0,0
pngs320H/c_uoxnlAfCE/00045.png,19.0 54.0,0
pngs320H/c_v0yvLyTP8/00020.png,39.0 76.0,1
pngs320H/c_v0yvLyTP8/00040.png,39.0 76.0,1
pngs320H/c_v0yvLyTP8/00060.png,39.0 76.0,1
pngs320H/d-B9Bh2xSFE/00040.png,21,1
pngs320H/d-B9Bh2xSFE/00080.png,21,1
pngs320H/d-B9Bh2xSFE/00120.png,21,1
pngs320H/d0yqKpH2D8c/00015.png,75,0
pngs320H/d0yqKpH2D8c/00030.png,75,0
pngs320H/d0yqKpH2D8c/00045.png,75,0
pngs320H/D1VWmfv2fGM/00010.png,55.0 59.0,0
pngs320H/D1VWmfv2fGM/00020.png,55.0 59.0,0
pngs320H/D1VWmfv2fGM/00030.png,55.0 59.0,0
pngs320H/D2ncXzbXhz8/00030.png,19.0 55.0,0
pngs320H/D2ncXzbXhz8/00060.png,19.0 55.0,0
pngs320H/D2ncXzbXhz8/00090.png,19.0 55.0,0
pngs320H/D4duIsM9ucA/00025.png,18.0 78.0,0
pngs320H/D4duIsM9ucA/00050.png,18.0 78.0,0
pngs320H/D4duIsM9ucA/00075.png,18.0 78.0,0
pngs320H/d4gG8KTSXP4/00010.png,34.0 59.0,1
pngs320H/d4gG8KTSXP4/00020.png,34.0 59.0,1
pngs320H/d4gG8KTSXP4/00030.png,34.0 59.0,1
pngs320H/d4KAXgiKESI/00005.png,54.0 59.0,0
pngs320H/d4KAXgiKESI/00010.png,54,0
pngs320H/d4KAXgiKESI/00015.png,54,0
pngs320H/D4qLMRqICeA/00025.png,18.0 72.0,0
pngs320H/D4qLMRqICeA/00050.png,18.0 72.0,0
pngs320H/D4qLMRqICeA/00075.png,18.0 72.0,0
pngs320H/D5JFd1Y1RiA/00015.png,15.0 34.0,0
pngs320H/D5JFd1Y1RiA/00030.png,15.0 34.0,0
pngs320H/D5JFd1Y1RiA/00045.png,15.0 34.0,0
pngs320H/d5RzMPrZvm8/00015.png,57,1
pngs320H/d5RzMPrZvm8/00030.png,57,1
pngs320H/d5RzMPrZvm8/00045.png,57,1
pngs320H/D6bFG54eGKA/00008.png,56,0
pngs320H/D6bFG54eGKA/00016.png,56,0
pngs320H/D6bFG54eGKA/00024.png,56,0
pngs320H/D6bFG54eGKA/00032.png,56,0
pngs320H/D6bFG54eGKA/00040.png,56,0
pngs320H/D6ZVqo3mHsw/00030.png,21,0
pngs320H/D6ZVqo3mHsw/00060.png,21,0
pngs320H/D6ZVqo3mHsw/00090.png,21,0
pngs320H/D76kY5QiIM4/00012.png,55,0
pngs320H/D76kY5QiIM4/00024.png,55,0
pngs320H/D76kY5QiIM4/00036.png,55,0
pngs320H/D7Ti3aKB-Ak/00015.png,41,0
pngs320H/D7Ti3aKB-Ak/00030.png,41,0
pngs320H/D7Ti3aKB-Ak/00045.png,41,0
pngs320H/d7_FVFPd4L0/00015.png,68,0
pngs320H/d7_FVFPd4L0/00030.png,68,0
pngs320H/d7_FVFPd4L0/00045.png,68,0
pngs320H/d8-L1UghdaU/00015.png,65,0
pngs320H/d8-L1UghdaU/00030.png,65,0
pngs320H/d8-L1UghdaU/00045.png,65,0
pngs320H/d8fKO-NPvq4/00030.png,18.0 19.0,0
pngs320H/d8fKO-NPvq4/00060.png,18.0 19.0,0
pngs320H/d8fKO-NPvq4/00090.png,18.0 19.0,0
pngs320H/d8fKO-NPvq4/00120.png,18.0 19.0,0
pngs320H/d8fKO-NPvq4/00150.png,18.0 19.0,0
pngs320H/D8FmbP3CRQE/00035.png,48,0
pngs320H/D8FmbP3CRQE/00070.png,48,0
pngs320H/D8FmbP3CRQE/00105.png,48,0
pngs320H/D9Ko7U1pLlg/00016.png,26,0
pngs320H/D9Ko7U1pLlg/00032.png,26,0
pngs320H/D9Ko7U1pLlg/00048.png,26,0
pngs320H/dA90V8J6mOA/00020.png,66,1
pngs320H/dA90V8J6mOA/00040.png,66,1
pngs320H/dA90V8J6mOA/00060.png,66,1
pngs320H/Daesvdea9VE/00035.png,54,0
pngs320H/Daesvdea9VE/00070.png,54,0
pngs320H/Daesvdea9VE/00105.png,54,0
pngs320H/DAiZSTXz6Jw/00025.png,77,0
pngs320H/DAiZSTXz6Jw/00050.png,77,0
pngs320H/DAiZSTXz6Jw/00075.png,77,0
pngs320H/DAiZSTXz6Jw/00100.png,77,0
pngs320H/DAiZSTXz6Jw/00125.png,77,0
pngs320H/DayHrhoSJZc/00015.png,18.0 78.0,0
pngs320H/DayHrhoSJZc/00030.png,18.0 78.0,0
pngs320H/DayHrhoSJZc/00045.png,18.0 78.0,0
pngs320H/Dbo3eoNN5tc/00016.png,48,0
pngs320H/Dbo3eoNN5tc/00032.png,48,0
pngs320H/Dbo3eoNN5tc/00048.png,48,0
pngs320H/DbOR_AtnsYI/00007.png,19.0 75.0,0
pngs320H/DbOR_AtnsYI/00014.png,19.0 75.0,0
pngs320H/DbOR_AtnsYI/00021.png,19.0 75.0,0
pngs320H/Dc8iHnC0G6I/00033.png,45,0
pngs320H/Dc8iHnC0G6I/00066.png,45,0
pngs320H/Dc8iHnC0G6I/00099.png,45,0
pngs320H/dcILeC9CtKE/00025.png,15,0
pngs320H/dcILeC9CtKE/00050.png,15,0
pngs320H/dcILeC9CtKE/00075.png,15,0
pngs320H/dCOvAf_-Xz8/00012.png,19.0 76.0,0
pngs320H/dCOvAf_-Xz8/00024.png,19.0 76.0,0
pngs320H/dCOvAf_-Xz8/00036.png,19.0 76.0,0
pngs320H/dCOvAf_-Xz8/00048.png,19.0 76.0,0
pngs320H/dCOvAf_-Xz8/00060.png,19.0 76.0,0
pngs320H/Dcq1t71dhCI/00025.png,43,1
pngs320H/Dcq1t71dhCI/00050.png,43,1
pngs320H/Dcq1t71dhCI/00075.png,43,1
pngs320H/dcsSO0xHCbA/00020.png,15,0
pngs320H/dcsSO0xHCbA/00040.png,15.0 34.0,0
pngs320H/dcsSO0xHCbA/00060.png,15.0 34.0,0
pngs320H/DCvnnSZCeCY/00008.png,67,0
pngs320H/DCvnnSZCeCY/00016.png,67,0
pngs320H/DCvnnSZCeCY/00024.png,67,0
pngs320H/dDla9AldDis/00040.png,77,0
pngs320H/dDla9AldDis/00080.png,77,0
pngs320H/dDla9AldDis/00120.png,77,0
pngs320H/DDZwyT7iuUY/00025.png,65,0
pngs320H/DDZwyT7iuUY/00050.png,65,0
pngs320H/DDZwyT7iuUY/00075.png,65,0
pngs320H/DEvM7I34_PM/00021.png,48,0
pngs320H/DEvM7I34_PM/00042.png,48,0
pngs320H/DEvM7I34_PM/00063.png,48,0
pngs320H/dEwSE3eg7jM/00015.png,15.0 19.0,0
pngs320H/dEwSE3eg7jM/00030.png,15.0 19.0,0
pngs320H/dEwSE3eg7jM/00045.png,15.0 19.0,0
pngs320H/Dex8E7qAN0s/00015.png,16,0
pngs320H/Dex8E7qAN0s/00030.png,16,0
pngs320H/Dex8E7qAN0s/00045.png,16,0
pngs320H/df0VGWacGh4/00015.png,65,0
pngs320H/df0VGWacGh4/00030.png,65,0
pngs320H/df0VGWacGh4/00045.png,65,0
pngs320H/DfLQmvp7-rY/00020.png,56,0
pngs320H/DfLQmvp7-rY/00040.png,56,0
pngs320H/DfLQmvp7-rY/00060.png,56,0
pngs320H/dFNNLU9ymBc/00012.png,57,1
pngs320H/dFNNLU9ymBc/00024.png,57,1
pngs320H/dFNNLU9ymBc/00036.png,57,1
pngs320H/DG1Lh5jGHsc/00030.png,13,0
pngs320H/DG1Lh5jGHsc/00060.png,13,0
pngs320H/DG1Lh5jGHsc/00090.png,13,0
pngs320H/Dg5iCHrBYTk/00040.png,43,0
pngs320H/Dg5iCHrBYTk/00080.png,43,0
pngs320H/Dg5iCHrBYTk/00120.png,43,0
pngs320H/DGXZvChldOE/00010.png,21,0
pngs320H/DGXZvChldOE/00020.png,21,0
pngs320H/DGXZvChldOE/00030.png,21,0
pngs320H/DH4GwWwVaoI/00015.png,13,0
pngs320H/DH4GwWwVaoI/00030.png,13,0
pngs320H/DH4GwWwVaoI/00045.png,13,0
pngs320H/dH6cw_y-Ltg/00015.png,68,1
pngs320H/dH6cw_y-Ltg/00030.png,68,1
pngs320H/dH6cw_y-Ltg/00045.png,68,1
pngs320H/dHAHKInrd9I/00040.png,21,0
pngs320H/dHAHKInrd9I/00080.png,21,0
pngs320H/dHAHKInrd9I/00120.png,21,0
pngs320H/DHJnTvqrA0M/00025.png,21,0
pngs320H/DHJnTvqrA0M/00050.png,21,0
pngs320H/DHJnTvqrA0M/00075.png,21,0
pngs320H/DHJnTvqrA0M/00100.png,21,0
pngs320H/DHJnTvqrA0M/00125.png,21,0
pngs320H/DHO3VvTP7QQ/00020.png,17,0
pngs320H/DHO3VvTP7QQ/00040.png,17,0
pngs320H/DHO3VvTP7QQ/00060.png,17,0
pngs320H/DhqjBH3BPdU/00020.png,46,0
pngs320H/DhqjBH3BPdU/00040.png,46,0
pngs320H/DhqjBH3BPdU/00060.png,46,0
pngs320H/DHUISVzfZkk/00050.png,66,0
pngs320H/DHUISVzfZkk/00100.png,66,0
pngs320H/DHUISVzfZkk/00150.png,66,0
pngs320H/Di7G4nbpyDg/00016.png,19.0 35.0,0
pngs320H/Di7G4nbpyDg/00032.png,19.0 35.0,0
pngs320H/Di7G4nbpyDg/00048.png,19.0 35.0,0
pngs320H/dI8F6aNC6K4/00030.png,36,0
pngs320H/dI8F6aNC6K4/00060.png,36,0
pngs320H/dI8F6aNC6K4/00090.png,36,0
pngs320H/dI8ryR5XNFI/00020.png,26,0
pngs320H/dI8ryR5XNFI/00040.png,26,0
pngs320H/dI8ryR5XNFI/00060.png,26,0
pngs320H/diQcMf92fus/00030.png,76,0
pngs320H/diQcMf92fus/00060.png,76,0
pngs320H/diQcMf92fus/00090.png,76,0
pngs320H/DIv-s5hGw_s/00035.png,11,1
pngs320H/DIv-s5hGw_s/00070.png,11,1
pngs320H/DIv-s5hGw_s/00105.png,11,1
pngs320H/DJEsb08_oWY/00033.png,77,0
pngs320H/DJEsb08_oWY/00066.png,77,0
pngs320H/DJEsb08_oWY/00099.png,77,0
pngs320H/DjLf4yPVAfo/00025.png,19.0 73.0 79.0,0
pngs320H/DjLf4yPVAfo/00050.png,19.0 73.0 79.0,0
pngs320H/DjLf4yPVAfo/00075.png,19.0 73.0 79.0,0
pngs320H/DjS59s_ZZ4E/00015.png,55,0
pngs320H/DjS59s_ZZ4E/00030.png,55,0
pngs320H/DjS59s_ZZ4E/00045.png,55,0
pngs320H/DkkKlhBm2ko/00015.png,22,0
pngs320H/DkkKlhBm2ko/00030.png,22,0
pngs320H/DkkKlhBm2ko/00045.png,22,0
pngs320H/DKth8eyu91U/00025.png,63,0
pngs320H/DKth8eyu91U/00050.png,63,0
pngs320H/DKth8eyu91U/00075.png,63,0
pngs320H/DKth8eyu91U/00100.png,63,0
pngs320H/DKth8eyu91U/00125.png,63,0
pngs320H/dkyAw6ztPic/00040.png,19.0 55.0,0
pngs320H/dkyAw6ztPic/00080.png,19.0 55.0,0
pngs320H/dkyAw6ztPic/00120.png,19.0 55.0,0
pngs320H/dl1ECjJZ-H0/00030.png,77,0
pngs320H/dl1ECjJZ-H0/00060.png,77,0
pngs320H/dl1ECjJZ-H0/00090.png,77,0
pngs320H/DLjnKcX8gvo/00010.png,67,0
pngs320H/DLjnKcX8gvo/00020.png,67,0
pngs320H/DLjnKcX8gvo/00030.png,67,0
pngs320H/dLzbz1sp5BQ/00020.png,57,1
pngs320H/dLzbz1sp5BQ/00040.png,57,1
pngs320H/dLzbz1sp5BQ/00060.png,57,1
pngs320H/dMDkW8Qpx5Q/00020.png,63,1
pngs320H/dMDkW8Qpx5Q/00040.png,63,1
pngs320H/dMDkW8Qpx5Q/00060.png,63,1
pngs320H/DmH_YHKCfcc/00020.png,17,0
pngs320H/DmH_YHKCfcc/00040.png,17,0
pngs320H/DmH_YHKCfcc/00060.png,17,0
pngs320H/dmlzeUWnXZ4/00015.png,67,0
pngs320H/dmlzeUWnXZ4/00030.png,67,0
pngs320H/dmlzeUWnXZ4/00045.png,67,0
pngs320H/dNejTRta6gE/00025.png,48,1
pngs320H/dNejTRta6gE/00050.png,48,1
pngs320H/dNejTRta6gE/00075.png,48,1
pngs320H/dNiA-3mP3GA/00025.png,76,0
pngs320H/dNiA-3mP3GA/00050.png,76,0
pngs320H/dNiA-3mP3GA/00075.png,76,0
pngs320H/dofA-r6WkCQ/00020.png,56,0
pngs320H/dofA-r6WkCQ/00040.png,56,0
pngs320H/dofA-r6WkCQ/00060.png,56,0
pngs320H/DOQBeXkdfcw/00020.png,15,1
pngs320H/DOQBeXkdfcw/00040.png,15,1
pngs320H/DOQBeXkdfcw/00060.png,15,1
pngs320H/DPDp-tKx00c/00020.png,15.0 18.0 19.0,0
pngs320H/DPDp-tKx00c/00040.png,15.0 18.0 19.0,0
pngs320H/DPDp-tKx00c/00060.png,15.0 18.0 19.0,0
pngs320H/DPF2qOq2YxI/00025.png,12.0 18.0,0
pngs320H/DPF2qOq2YxI/00050.png,12.0 18.0,0
pngs320H/DPF2qOq2YxI/00075.png,12,0
pngs320H/DpGTmxvRYpk/00025.png,19.0 34.0,0
pngs320H/DpGTmxvRYpk/00050.png,19.0 34.0,0
pngs320H/DpGTmxvRYpk/00075.png,19.0 34.0,0
pngs320H/DPHyvWGuf9g/00015.png,68,0
pngs320H/DPHyvWGuf9g/00030.png,68,0
pngs320H/DPHyvWGuf9g/00045.png,68,0
pngs320H/dpxHATOM4Rw/00015.png,66,0
pngs320H/dpxHATOM4Rw/00030.png,66,0
pngs320H/dpxHATOM4Rw/00045.png,66,0
pngs320H/dq1M7VPcZKU/00020.png,72,0
pngs320H/dq1M7VPcZKU/00040.png,72,0
pngs320H/dq1M7VPcZKU/00060.png,72,0
pngs320H/DqFpx3mE9fQ/00016.png,48.0 49.0,0
pngs320H/DqFpx3mE9fQ/00032.png,48.0 49.0,0
pngs320H/DqFpx3mE9fQ/00048.png,48.0 49.0,0
pngs320H/dqNED0BZgwg/00032.png,12,0
pngs320H/dqNED0BZgwg/00064.png,12,0
pngs320H/dqNED0BZgwg/00096.png,12,0
pngs320H/DqTJ1_C1tYc/00016.png,15,0
pngs320H/DqTJ1_C1tYc/00032.png,15,0
pngs320H/DqTJ1_C1tYc/00048.png,15,0
pngs320H/dQVfzLc1QQg/00015.png,15.0 59.0,1
pngs320H/dQVfzLc1QQg/00030.png,15.0 59.0,1
pngs320H/dQVfzLc1QQg/00045.png,15.0 59.0,1
pngs320H/DrK2A4zVqs0/00012.png,16,0
pngs320H/DrK2A4zVqs0/00024.png,16,0
pngs320H/DrK2A4zVqs0/00036.png,16,0
pngs320H/DRUAiHWWLRQ/00015.png,19.0 39.0,0
pngs320H/DRUAiHWWLRQ/00030.png,19.0 39.0,0
pngs320H/DRUAiHWWLRQ/00045.png,19.0 34.0 39.0,0
pngs320H/dr_YGFzIW-M/00025.png,66,0
pngs320H/dr_YGFzIW-M/00050.png,66,0
pngs320H/dr_YGFzIW-M/00075.png,66,0
pngs320H/DsOKLpfGIzY/00015.png,77,0
pngs320H/DsOKLpfGIzY/00030.png,77,0
pngs320H/DsOKLpfGIzY/00045.png,77,0
pngs320H/dsrt4IHRi2c/00008.png,54,1
pngs320H/dsrt4IHRi2c/00016.png,54,1
pngs320H/dsrt4IHRi2c/00024.png,54,1
pngs320H/dsSr8AxRRYU/00014.png,68,0
pngs320H/dsSr8AxRRYU/00028.png,68,0
pngs320H/dsSr8AxRRYU/00042.png,68,0
pngs320H/Dt2H77DEoXs/00015.png,56,0
pngs320H/Dt2H77DEoXs/00030.png,56,0
pngs320H/Dt2H77DEoXs/00045.png,56,0
pngs320H/dTG-pesCfW4/00015.png,54,0
pngs320H/dTG-pesCfW4/00030.png,54,0
pngs320H/dTG-pesCfW4/00045.png,54,0
pngs320H/dtlZz1RcGVk/00020.png,17,0
pngs320H/dtlZz1RcGVk/00040.png,17,0
pngs320H/dtlZz1RcGVk/00060.png,17,0
pngs320H/dtwoZbQ8LkA/00020.png,17.0 78.0,0
pngs320H/dtwoZbQ8LkA/00040.png,17.0 78.0,0
pngs320H/dtwoZbQ8LkA/00060.png,17.0 78.0,0
pngs320H/DuEXIGWnuK8/00030.png,19.0 76.0 78.0,1
pngs320H/DuEXIGWnuK8/00060.png,19.0 76.0 78.0,1
pngs320H/DuEXIGWnuK8/00090.png,19.0 76.0 78.0,1
pngs320H/DUn4b2VhFJI/00025.png,61,1
pngs320H/DUn4b2VhFJI/00050.png,61,1
pngs320H/DUn4b2VhFJI/00075.png,61,1
pngs320H/Dup15rVd2eU/00015.png,19.0 35.0 59.0,0
pngs320H/Dup15rVd2eU/00030.png,19.0 35.0 59.0,0
pngs320H/Dup15rVd2eU/00045.png,19.0 35.0 59.0,0
pngs320H/DUY0k4oTmgk/00010.png,15.0 19.0,0
pngs320H/DUY0k4oTmgk/00020.png,15.0 19.0,0
pngs320H/DUY0k4oTmgk/00030.png,15.0 19.0,0
pngs320H/DVeTVjTJum0/00020.png,13,0
pngs320H/DVeTVjTJum0/00040.png,13,0
pngs320H/DVeTVjTJum0/00060.png,13,0
pngs320H/DVIR8-jalW4/00030.png,77,0
pngs320H/DVIR8-jalW4/00060.png,77,0
pngs320H/DVIR8-jalW4/00090.png,77,0
pngs320H/dvKCwpR6nw4/00024.png,28,0
pngs320H/dvKCwpR6nw4/00048.png,28,0
pngs320H/dvKCwpR6nw4/00072.png,28,0
pngs320H/dvKCwpR6nw4/00096.png,28,0
pngs320H/dvKCwpR6nw4/00120.png,28,0
pngs320H/dVNU9RT8LiQ/00024.png,11.0 19.0,0
pngs320H/dVNU9RT8LiQ/00048.png,11.0 19.0,0
pngs320H/dVNU9RT8LiQ/00072.png,11.0 19.0,0
pngs320H/DVPjonpiFEo/00020.png,77,0
pngs320H/DVPjonpiFEo/00040.png,77,0
pngs320H/DVPjonpiFEo/00060.png,77,0
pngs320H/DVQo9PmELdg/00010.png,75,0
pngs320H/DVQo9PmELdg/00020.png,17.0 75.0,0
pngs320H/DVQo9PmELdg/00030.png,17.0 75.0,0
pngs320H/DVQo9PmELdg/00040.png,17.0 75.0,0
pngs320H/DVQo9PmELdg/00050.png,17.0 75.0,0
pngs320H/DW2GT9cexFI/00010.png,15.0 17.0 34.0,0
pngs320H/DW2GT9cexFI/00020.png,15.0 17.0 34.0,0
pngs320H/DW2GT9cexFI/00030.png,15.0 17.0 34.0,0
pngs320H/dW5jhehv_h8/00035.png,63,0
pngs320H/dW5jhehv_h8/00070.png,63,0
pngs320H/dW5jhehv_h8/00105.png,63,0
pngs320H/dWbpE__hrDk/00035.png,22.0 72.0,0
pngs320H/dWbpE__hrDk/00070.png,22.0 72.0,0
pngs320H/dWbpE__hrDk/00105.png,22.0 72.0,0
pngs320H/DwRoVY8qmxY/00016.png,19.0 65.0,0
pngs320H/DwRoVY8qmxY/00032.png,19.0 65.0,0
pngs320H/DwRoVY8qmxY/00048.png,19.0 65.0,0
pngs320H/DwRoVY8qmxY/00064.png,19.0 65.0,0
pngs320H/DwRoVY8qmxY/00080.png,19.0 65.0,0
pngs320H/DWVM-m9veLo/00015.png,28,0
pngs320H/DWVM-m9veLo/00030.png,28,0
pngs320H/DWVM-m9veLo/00045.png,28,0
pngs320H/DXJtvHVWmL4/00030.png,21,0
pngs320H/DXJtvHVWmL4/00060.png,21,0
pngs320H/DXJtvHVWmL4/00090.png,21,0
pngs320H/DxKogppTYio/00025.png,57,0
pngs320H/DxKogppTYio/00050.png,57,0
pngs320H/DxKogppTYio/00075.png,57,0
pngs320H/dXMmNmeZY7A/00030.png,41,0
pngs320H/dXMmNmeZY7A/00060.png,41,0
pngs320H/dXMmNmeZY7A/00090.png,41,0
pngs320H/DxrkBmYhTro/00040.png,17.0 19.0 35.0,1
pngs320H/DxrkBmYhTro/00080.png,17.0 19.0 35.0,1
pngs320H/DxrkBmYhTro/00120.png,17.0 35.0,1
pngs320H/DxuELS_zHm4/00015.png,22.0 72.0,0
pngs320H/DxuELS_zHm4/00030.png,22.0 72.0,0
pngs320H/DxuELS_zHm4/00045.png,22.0 72.0,0
pngs320H/DXVawT9i3wA/00015.png,46,0
pngs320H/DXVawT9i3wA/00030.png,46,0
pngs320H/DXVawT9i3wA/00045.png,46,0
pngs320H/dy3oN4nv0oo/00032.png,18,0
pngs320H/dy3oN4nv0oo/00064.png,18,0
pngs320H/dy3oN4nv0oo/00096.png,18,0
pngs320H/Dy9Amm6SioY/00025.png,73,0
pngs320H/Dy9Amm6SioY/00050.png,73,0
pngs320H/Dy9Amm6SioY/00075.png,73,0
pngs320H/DYAQoOxuskg/00040.png,19.0 35.0,0
pngs320H/DYAQoOxuskg/00080.png,19.0 35.0,0
pngs320H/DYAQoOxuskg/00120.png,19.0 35.0,0
pngs320H/dyeoNMsim2M/00015.png,56,0
pngs320H/dyeoNMsim2M/00030.png,56,0
pngs320H/dyeoNMsim2M/00045.png,56,0
pngs320H/dYjofylX3Cs/00033.png,48,0
pngs320H/dYjofylX3Cs/00066.png,48,0
pngs320H/dYjofylX3Cs/00099.png,48,0
pngs320H/dySCAkM-u6M/00016.png,63,1
pngs320H/dySCAkM-u6M/00032.png,63,1
pngs320H/dySCAkM-u6M/00048.png,63,1
pngs320H/DYYce-c5QlA/00015.png,16,0
pngs320H/DYYce-c5QlA/00030.png,16,0
pngs320H/DYYce-c5QlA/00045.png,16,0
pngs320H/dYYfJAMP-BE/00090.png,36,0
pngs320H/Dz9IiWP-cyQ/00020.png,45,0
pngs320H/Dz9IiWP-cyQ/00040.png,45,0
pngs320H/Dz9IiWP-cyQ/00060.png,45,0
pngs320H/DZZ1fHU9sec/00025.png,63,0
pngs320H/DZZ1fHU9sec/00050.png,63,0
pngs320H/DZZ1fHU9sec/00075.png,63,0
pngs320H/D_8zJlAKRFQ/00012.png,56,0
pngs320H/D_8zJlAKRFQ/00024.png,56,0
pngs320H/D_8zJlAKRFQ/00036.png,56,0
pngs320H/d_FbM4s2aTw/00020.png,46,1
pngs320H/d_FbM4s2aTw/00040.png,46,1
pngs320H/d_FbM4s2aTw/00060.png,46,1
pngs320H/e-EwWXcyoIw/00020.png,43,0
pngs320H/e-EwWXcyoIw/00040.png,43,0
pngs320H/e-EwWXcyoIw/00060.png,43,0
pngs320H/e-gPqy7qkdg/00036.png,65,0
pngs320H/e-qXJEqGDuQ/00025.png,41,0
pngs320H/e-qXJEqGDuQ/00050.png,41,0
pngs320H/e-qXJEqGDuQ/00075.png,41,0
pngs320H/E-sInEJNZTA/00040.png,12,0
pngs320H/E-sInEJNZTA/00080.png,12,0
pngs320H/E-sInEJNZTA/00120.png,12,0
pngs320H/e0G28S4hNrg/00012.png,66,0
pngs320H/e0G28S4hNrg/00024.png,66,0
pngs320H/e0G28S4hNrg/00036.png,66,0
pngs320H/E1jncMN1kFg/00015.png,21,0
pngs320H/E1jncMN1kFg/00030.png,21,0
pngs320H/E1jncMN1kFg/00045.png,21,0
pngs320H/E1NY2OH2UhE/00010.png,16,1
pngs320H/E1NY2OH2UhE/00020.png,16,1
pngs320H/E1NY2OH2UhE/00030.png,16,1
pngs320H/e21-VZTkNww/00025.png,45,0
pngs320H/e21-VZTkNww/00050.png,45,0
pngs320H/e21-VZTkNww/00075.png,45,0
pngs320H/e21-VZTkNww/00100.png,45,0
pngs320H/e21-VZTkNww/00125.png,45,0
pngs320H/e3xk4ZqfrNA/00015.png,36,0
pngs320H/e3xk4ZqfrNA/00030.png,36,0
pngs320H/e3xk4ZqfrNA/00045.png,36,0
pngs320H/e3yY-oWfZ2k/00020.png,41,0
pngs320H/e3yY-oWfZ2k/00040.png,41,0
pngs320H/e3yY-oWfZ2k/00060.png,41,0
pngs320H/E4aSYSIcNi4/00025.png,72,0
pngs320H/E4aSYSIcNi4/00050.png,72,0
pngs320H/E4aSYSIcNi4/00075.png,72,0
pngs320H/e4FHjCms_6E/00012.png,76,0
pngs320H/e4FHjCms_6E/00024.png,76,0
pngs320H/e4FHjCms_6E/00036.png,76,0
pngs320H/e4SW0mokP-g/00025.png,19.0 35.0,0
pngs320H/e4SW0mokP-g/00050.png,19.0 35.0,0
pngs320H/e4SW0mokP-g/00075.png,19.0 35.0,0
pngs320H/e50b__YQnt8/00015.png,45,0
pngs320H/e50b__YQnt8/00030.png,45,0
pngs320H/e50b__YQnt8/00045.png,45,0
